sample_name,species,split,T(degrees),t(day),delta_L(mm),delta_R(mm),delta_T(mm),volume(mm^3)_change_rate(%),weight(g)_change_rate(%),density(g/cm^3)_change_rate(%),EMC(%),delta_EMC(%),L*,a*,b*,delta_E*ab
Y596,Picea sitchensis,not assigned,120,32.0,0.1165795116185757,-0.3814106816012291,-0.809919008099203,-1.0730290507794298,-1.268115020524852,-0.1972020045428804,8.07375655596658,-17.049598757983013,59.69,12.88,27.75,23.569686039487255
Y539,Picea sitchensis,not assigned,120,64.0,0.1413694705067239,-0.8425315316295965,-1.3419483101391454,-2.034893990260047,-3.0439438306596864,-1.0300094406056428,7.699595391758124,-20.89375958759524,55.0,12.27,25.99,25.726981945031955
Y557,Picea sitchensis,test,120,64.0,0.1494137689047802,-0.7476771215412752,-1.668714168714171,-2.2580673427420845,-2.8558131378196294,-0.6115551215603623,7.6771393855233505,-21.124474337854977,57.14,12.97,26.39,25.30689629330313
Y591,Picea sitchensis,train,120,64.0,0.1234345354122397,-0.8887574179359159,-1.3931571399303342,-2.1488542915120314,-2.266962350185634,-0.12070176370286,7.633237471700431,-21.575526006512536,52.14,12.28,22.77,27.453096364526903
Y592,Picea sitchensis,val,120,64.0,0.1228270782532973,-0.7266465300285235,-1.0908694229300715,-1.688991392120269,-3.135418012663132,-1.4712763514735487,7.302220413934767,-24.97642093928357,54.7,13.15,27.68,24.513614584552798
Y672,Picea sitchensis,not assigned,120,64.0,0.1483653456088745,-0.8504891750036365,-1.2099644128113851,-1.90488240228812,-2.4508901569937254,-0.55661053075524,7.45706968594151,-23.3854875050198,54.04,12.81,24.97,28.483219621384094
Y514,Picea sitchensis,not assigned,120,128.0,0.1416451296076887,-1.4282521804231263,-2.126754572522324,-3.387941932934793,-4.489482067336734,-1.1401683769507036,6.905276717118275,-29.054651276447323,48.77,12.65,22.29,33.09805281281665
Y562,Picea sitchensis,val,120,128.0,0.1128148693726725,-1.457289416852022,-2.4793388429751944,-3.79208236276168,-4.525960443617358,-0.7628042461357945,6.968655759753705,-28.403490075276515,47.17,12.65,20.94,33.87810354786701
Y580,Picea sitchensis,test,120,128.0,0.1218989342614791,-1.6221926865010392,-2.473322030517613,-3.9384345931611344,-4.591784679427005,-0.6801368304782598,6.998069756126258,-28.101288394519703,46.91,12.59,20.27,33.4363694201389
Y607,Picea sitchensis,train,120,128.0,0.1243887359804103,-1.5975858799295275,-2.17552796349358,-3.618504123943098,-4.603760513525516,-1.0222464183886677,7.028413217138708,-27.789537321941957,47.33,12.16,20.6,30.338103104841604
Y704,Picea sitchensis,not assigned,120,128.0,0.0691044408092029,-1.4693743184971444,-2.6467319931306235,-4.010920722765555,-4.429346508407737,-0.4359097813967958,6.870482912584149,-29.412125523637645,49.23,12.51,22.36,33.912695262983746
Y555,Picea sitchensis,train,120,256.0,0.1717118467412409,-2.272471307127837,-3.6940110719677817,-5.72090874557071,-6.843646820747678,-1.190866458552356,6.588387288557077,-32.31039785070824,46.51,12.61,19.76,35.112574670621925
Y614,Picea sitchensis,test,120,256.0,0.1598215242313179,-2.3796809375377324,-3.897271909663224,-6.034271078456314,-6.839727846511173,-0.8571814184801003,6.569178357375198,-32.50775189995681,46.16,12.55,19.07,35.68296091974432
Y639,Picea sitchensis,not assigned,120,256.0,0.1684402317127306,-2.330854223214581,-3.2004770897525017,-5.297430958530734,-8.186876955918011,-3.0510745660152225,6.814218720902011,-29.99018819412304,46.55,12.89,20.79,32.36072310687758
Y673,Picea sitchensis,not assigned,120,256.0,0.1129286024459072,-2.4409157106454584,-4.159309397684908,-6.393090828220023,-7.570233324293654,-1.257538045523364,6.599908719464498,-32.19202577569856,47.38,14.95,23.61,35.74314479728945
Y698,Picea sitchensis,val,120,256.0,0.1466404057163571,-2.2548002067312094,-3.94389103476318,-5.972030427455449,-7.160149335215646,-1.26358030824385,6.4566713987870745,-33.66365712111523,49.48,14.6,24.31,33.15887211592096
Y515,Picea sitchensis,val,120,512.0,0.1723362117563536,-3.7161093710390825,-5.757606802581697,-9.103405745526024,-12.066306024462834,-3.2596383871565964,6.103150092649788,-37.29576244760276,42.19,11.39,17.07,39.93172297810351
Y523,Picea sitchensis,not assigned,120,512.0,0.1822694231371523,-3.532479194590257,-5.515036467179534,-8.68659481904587,-12.15254001678414,-3.7956586887433073,6.179561265215938,-36.51070813245239,40.0,11.05,15.77,41.004747286137494
Y585,Picea sitchensis,train,120,512.0,0.1902164047592105,-2.4698138627555024,-5.097649784839455,-7.265564441639888,-13.370941607153576,-6.583721708934553,6.10860947542623,-37.23967232540246,42.31,13.12,19.95,36.58475775510889
Y632,Picea sitchensis,not assigned,120,512.0,0.1786040188493455,-3.887882368663037,-6.290322580645166,-9.77263862449468,-12.481345086376283,-3.002089854549322,6.08975145373801,-37.43342110328857,42.16,11.44,17.71,40.511926638954115
Y662,Picea sitchensis,test,120,512.0,0.1283930966687703,-3.851319571364632,-5.869851229632629,-9.378972391272091,-12.7188940092166,-3.685592302445743,6.063565503476143,-37.7024575878628,40.06,11.24,15.98,41.69502008633644
Y587,Picea sitchensis,not assigned,180,0.03125,0.0564788517317151,-0.0327776887249961,0.061494311776163,0.0851506864929152,-0.5070986955417864,-0.5917455066734582,9.337066872655033,-4.070250552958901,68.25,7.76,23.87,11.18701479394749
Y627,Picea sitchensis,train,180,0.03125,0.0539351608018429,-0.2469555374879856,-0.1736288428148244,-0.3664387573002363,-0.744927478136545,-0.3798807511399922,9.378449691715351,-3.645080259331139,66.7,9.13,24.42,10.933476116953836
Y638,Picea sitchensis,val,180,0.03125,0.0256384020520095,-0.3097699031075769,-0.4716497487952361,-0.7545365472671123,-0.6604246310799333,0.094827423756256,9.063704375425075,-6.878798057773991,67.61,8.82,23.75,10.311401456640127
Y680,Picea sitchensis,test,180,0.03125,0.0168420494159647,-0.2759127044172919,-0.6698268755152645,-0.9271667894178406,-0.512686645087185,0.418359030320318,9.21924033627556,-5.280809529054262,71.06,8.64,24.45,10.649624406522516
Y688,Picea sitchensis,not assigned,180,0.03125,0.0252831194897635,-0.0543471388972235,-0.0100020004000922,-0.0390967928990267,-0.5938498633829414,-0.5549700459734448,9.304148417267331,-4.408457317523659,71.27,8.43,24.36,10.452913469459123
Y519,Picea sitchensis,not assigned,180,0.0625,0.0185129091754556,-0.337385527639515,-0.4963764519011289,-0.813802564225328,-0.9096974975678572,-0.0966817317547023,9.159928653305434,-5.890182361465902,60.95,10.38,23.71,15.98124212944663
Y584,Picea sitchensis,not assigned,180,0.0625,0.0185283385496513,-0.2983664846067326,-0.4547471162378035,-0.7333763853071873,-1.0270957644527,-0.2958893618519564,8.634117414508799,-11.292407822860334,64.27,10.41,25.78,14.367494562379346
Y586,Picea sitchensis,test,180,0.0625,0.0084256218936853,-0.2954013555785714,0.939582650497108,0.6498771707364729,-0.9538594221647194,-1.5933815698361165,8.673214679623362,-10.890719487791348,62.72,9.98,25.65,16.209102381069716
Y601,Picea sitchensis,val,180,0.0625,0.0134970427841298,-0.3469424374876406,-0.2438776547098784,-0.5765160529968694,-0.7298408936126803,-0.1542139085545763,8.826262167914516,-9.318297719209268,62.68,9.52,23.13,14.997716492853172
Y603,Picea sitchensis,train,180,0.0625,0.0555784453995639,-0.2847183879540931,-0.4105933073291,-0.6389300959820344,-0.6283504246031287,0.0106477027563535,8.98296065194026,-7.708365337194914,65.29,9.78,25.33,15.862225568942078
Y544,Picea sitchensis,not assigned,180,0.125,0.0472697504682587,-0.1978063853908409,-1.000206228088279,-1.1493143296821595,-1.2841819005892112,-0.1364356453296391,8.260636669727578,-15.129577970488182,58.16,10.84,25.52,20.4295349922606
Y550,Picea sitchensis,not assigned,180,0.125,0.0370372708095266,-0.4094373666921062,-1.1551345731777916,-1.5233998543124532,-1.0922499766986695,0.4378196210835185,8.645436394583877,-11.176115743408884,62.12,10.9,25.93,20.23134696454984
Y553,Picea sitchensis,val,180,0.125,0.0320035514025291,-0.2614571114566646,-0.6894251084176317,-0.9173943765709942,-1.4167308540543375,-0.5039597761297486,8.336727947805288,-14.347810276130406,57.86,10.2,22.38,19.698144582675802
Y620,Picea sitchensis,train,180,0.125,0.0555664659273171,-0.3428843035905158,-0.7119549095223888,-0.99741973544253,-1.2543514356504837,-0.2595202059596572,8.727514641019996,-10.332837471650032,60.09,10.87,24.48,22.935616407674758
Y665,Picea sitchensis,test,180,0.125,0.0572749604530211,-0.2987139241524895,-0.2499500099979862,-0.4909011334562755,-1.0566724315462286,-0.5685623772442459,8.668943358861922,-10.934603368676132,61.78,10.75,25.49,19.999934999894375
Y654,Picea sitchensis,not assigned,180,0.25,0.0421493612582188,-0.3738905124866142,-0.407354398326553,-0.7379025641680529,-1.906213761742828,-1.176996283329624,7.877958717424219,-19.06124094174516,56.95,11.45,26.21,27.67619916101197
Y667,Picea sitchensis,val,180,0.25,0.0470895194577926,-0.4793069080687325,-1.1255499846515853,-1.553120771571208,-1.7043030774960162,-0.1535673930038942,8.311749145817258,-14.60444442568509,52.88,11.23,22.66,29.195085202821375
Y690,Picea sitchensis,train,180,0.25,0.0504873730863432,,-0.9175257731958624,1.3248595068129754,-1.7451167016375015,-3.029835149432455,8.292741993186164,-14.799725386448308,54.1,11.77,24.89,28.265372808438233
Y692,Picea sitchensis,not assigned,180,0.25,0.0572887054399904,-0.6234235763677883,-1.3796576032225625,-1.93831375646452,-1.67359317084128,0.2699531241649247,8.088275291839375,-16.900432139219266,50.71,11.77,23.7,26.79505924606251
Y707,Picea sitchensis,test,180,0.25,0.0875829492334346,-0.5626717928998808,-1.1148272017837355,-1.5850839646989874,-2.157310447996222,-0.5814428405263011,8.228722405514882,-15.457467597012842,53.29,11.35,23.11,28.74501869889808
Y504,Picea sitchensis,not assigned,180,0.5,0.0873730445812462,-0.9731313601486744,-1.1719560257208002,-2.048198759446695,-2.7650986856007687,-0.7318904982599345,7.564627772284219,-22.28042738125898,42.68,9.19,15.74,35.00106998364479
Y583,Picea sitchensis,train,180,0.5,0.0826114168101775,-0.6212045505247585,-1.1311747613117291,-1.6639940064704717,-2.656214553978772,-1.0090104204288968,7.648009280357957,-21.423759298324317,43.8,9.24,15.94,33.84208326920788
Y604,Picea sitchensis,not assigned,180,0.5,0.0168750998565675,-0.8863708478984687,-1.697655618431682,-2.552523172910002,-2.74324418911425,-0.1957167311193174,7.567235404187471,-22.253636368777137,43.52,11.69,19.48,33.16478252604711
Y606,Picea sitchensis,test,180,0.5,0.0708051704072262,-0.6231131833588867,-1.1259754738015508,-1.6724741107275782,-2.822914892409015,-1.1700088772466022,7.4042697390715,-23.927958255539007,44.2,9.89,17.12,32.9412051995673
Y613,Picea sitchensis,val,180,0.5,0.0759082357845389,-0.6983462845125181,-1.546601546601539,-2.159894769026024,-2.9156692056583258,-0.7724587323859896,7.615402289832485,-21.7587660487302,44.33,11.67,20.28,33.34505210672192
Y569,Picea sitchensis,train,180,1.0,0.1001580592848651,-1.282077669908288,-1.346192485432995,-2.5134801515020126,-4.833921382719116,-2.3802688154457243,7.242991926219916,-25.58493901718797,43.2,9.94,15.84,39.19159476214256
Y623,Picea sitchensis,not assigned,180,1.0,0.1500061096315558,-1.2130438762240363,-1.1756500946497814,-2.228001052427795,-4.763835183568254,-2.5936200123107223,7.237423734733301,-25.64214704851828,43.22,9.69,15.96,38.896715799666175
Y666,Picea sitchensis,val,180,1.0,0.0823486487272818,-0.8916848646782287,-1.2706197057512147,-2.070389805201147,-4.620173475097923,-2.6036902064909904,6.877880043513858,-29.33612682657442,43.54,9.95,15.86,38.855123214320145
Y691,Picea sitchensis,not assigned,180,1.0,0.1143946395037267,-1.104991957083088,-1.468108322587042,-2.445371475911186,-4.325635532116518,-1.9273960494258355,7.218642507630438,-25.835106832876487,41.33,11.19,16.93,35.67604238140772
Y705,Picea sitchensis,test,180,1.0,0.1025714452917741,-0.8379456405866403,-1.5954479526944176,-2.319917158246545,-4.551837457683408,-2.2849287536464247,6.86950204809201,-29.422203001528253,42.97,9.4,14.51,38.73189125255827
Y524,Picea sitchensis,val,180,2.0,0.1112626910720981,-1.874044543064808,-3.1394182547642813,-4.848892013985397,-6.798951821683391,-2.0494346823419103,6.365632921754933,-34.598993497178924,38.36,7.9,12.08,40.94790104510854
Y534,Picea sitchensis,not assigned,180,2.0,0.1552540448854161,-2.066962201628938,-3.23996655518397,-5.092837884623702,-6.736747608861905,-1.7321239910637598,6.352309255441148,-34.735881878576365,34.95,9.86,12.69,43.34985236422381
Y612,Picea sitchensis,train,180,2.0,0.1121590042169519,-1.9010548237575344,-3.2106421284256994,-4.944168423731223,-6.793171707711634,-1.9451760647602685,6.426768974297495,-33.97087695024009,39.11,11.33,15.52,41.88393128635373
Y616,Picea sitchensis,test,180,2.0,0.1383257604206166,-1.692079048208997,-2.9329004329004222,-4.443311303944762,-7.800598249730347,-3.513398163538686,6.397592686397956,-34.27063639570304,38.23,8.46,12.64,44.386084531077984
Y651,Picea sitchensis,not assigned,180,2.0,0.1517297187942546,-1.915377117588207,-2.851239669421485,-4.567436593275498,-6.56629155348597,-2.0945208730185194,6.498914632525592,-33.22964686033015,39.59,11.36,15.96,43.506555827828976
Y588,Picea sitchensis,not assigned,180,4.0,0.1615369975587038,-3.5064247270592346,-4.682570977917961,-7.876217216596575,-12.180568763996684,-4.672356494001425,6.435179524799284,-33.88446630186922,76.43,7.57,24.77,5.876708262284249
Y589,Picea sitchensis,not assigned,180,4.0,0.2355931972134814,-2.3806718318117213,-4.372983197952586,-6.429619175360885,-12.944280039292485,-6.962310943396463,6.355784857108378,-34.70017327739974,75.87,7.58,24.55,5.578655752060697
Y602,Picea sitchensis,test,180,4.0,0.1693842363236015,-3.3198554952056,-5.1402826131476616,-8.134171331177347,-11.272694426881037,-3.4164206007634217,6.184764448383448,-36.457250224910986,75.65,7.67,24.05,7.932496454458702
Y605,Picea sitchensis,val,180,4.0,0.1381266588884998,-3.1320899768829538,-4.67842115808454,-7.53646541697466,-10.78304239401496,-3.5111971348284627,6.1893889464268925,-36.40973777323035,72.0,8.71,24.88,6.8636069234768975
Y674,Picea sitchensis,train,180,4.0,0.1836500092744538,-3.193077535981588,-4.843390373261283,-7.712659458008332,-10.53108487559201,-3.053967533392373,6.160314198399563,-36.70845399016845,70.55,8.39,22.32,6.973973042678043
Z500,Quercus spp.,train,160,0.125,0.0100655355823348,-0.0375419865521372,-0.172694026818379,-0.2001423334178596,-1.2671320420804126,-1.0691294893698415,9.642983752434732,-7.036629986237336,53.07,7.35,16.65,16.67555396381181
Z501,Quercus spp.,val,160,0.125,0.0300638025459826,-0.0490941881318006,-0.2548679783872171,-0.2738666728138119,-1.3568510150320026,-1.0859584204122874,9.643236036534056,-7.034197836533873,55.37,7.21,16.91,16.83040700636797
Z502,Quercus spp.,not assigned,160,0.125,0.0319868740806174,0.0034119212528574,-0.3933830946136746,-0.3581207905627051,-1.166809212181252,-0.8115949117326333,9.61383339467934,-7.317654569874507,54.45,7.47,17.1,14.903056733435589
Z503,Quercus spp.,test,160,0.125,0.0167160351197688,-0.0450175847177866,-0.2021921889964895,-0.2304149594054227,-1.2120350905055823,-0.9838871542873164,9.617670825453647,-7.28065974481488,54.21,7.25,16.83,15.86663480388958
Z504,Quercus spp.,not assigned,160,0.125,0.0251715021227771,-0.0721830841709782,-0.0892325996430553,-0.1362208883897958,-1.1701849200116927,-1.035374427865689,9.51088226587937,-8.310156903765689,52.85,7.69,17.22,15.064332046260796
Z505,Quercus spp.,train,160,0.25,0.0366898480594077,-0.1718361059304366,-0.3321339606974611,-0.4669079173529646,-1.6054342016792214,-1.1438670903350348,9.35032713178838,-9.85799175668054,52.53,7.2,15.9,17.94505502917169
Z506,Quercus spp.,not assigned,160,0.25,0.0351385469618336,-0.0747128585842884,-0.2032933523073752,-0.2428034173761994,-1.661990333776633,-1.4226411376997867,9.368622001954371,-9.681619709577854,49.98,7.82,17.09,14.878578561139502
Z507,Quercus spp.,test,160,0.25,0.025054119961363,-0.1429745518541107,-0.4161169187049667,-0.5335834872500478,-1.6126246885356368,-1.0848296732870406,9.40347035322043,-9.345663510097772,50.78,7.76,16.73,17.70418312151114
Z508,Quercus spp.,val,160,0.25,0.0351984662222604,-0.0459315601220461,-0.5785627283800282,-0.589222679096241,-1.619183529867519,-1.0360655841634832,9.400050628638915,-9.37863143058568,51.63,7.84,16.8,18.605241197039074
Z509,Quercus spp.,not assigned,160,0.25,0.0134164340877056,-0.0409156770844362,-0.3229387425572715,-0.3504059221466279,-1.6121124164035432,-1.2661431347840475,9.387844599039203,-9.496303893301413,50.94,7.52,16.14,18.9628848016329
Z510,Quercus spp.,not assigned,160,0.5,0.0468286175011592,-0.1541512695839046,-0.384343076767475,-0.491316256787648,-2.046727017880803,-1.5630904787234456,9.111787493082469,-12.157637723663315,49.49,7.26,15.32,21.53664087085077
Z511,Quercus spp.,train,160,0.5,0.0333890067987197,-0.0611119032492812,-0.2126797650395057,-0.2403737472578603,-2.0281830939885066,-1.7921171258212305,9.166830187198318,-11.626997574201871,49.67,7.43,15.42,21.586349853553283
Z512,Quercus spp.,val,160,0.5,0.0267205558196787,-0.188729398031795,-0.3441992306134736,-0.5057951023076108,-2.1746231742031985,-1.6773118329972994,9.083464516847158,-12.43068591987014,48.99,7.74,15.72,19.385409461757575
Z513,Quercus spp.,test,160,0.5,0.0401634434353925,-0.0748641054631879,-0.1016673444489427,-0.1363815770989402,-2.126972334824531,-1.993309264336752,9.145737764430208,-11.830339480879196,48.46,7.79,16.14,21.915724948082364
Z514,Quercus spp.,not assigned,160,0.5,0.0218128213563894,-0.0976610117472098,-0.0598862161892427,-0.1357039059353049,-2.1361790248692314,-2.003193530798656,9.097049246890336,-12.299722069057664,48.4,7.52,15.4,20.872508234517486
Z515,Quercus spp.,train,160,1.0,0.0184147626856482,-0.1238846560019118,-0.5444646098003478,-0.6493873261987724,-2.4980561026535795,-1.860752265841132,8.95930825655393,-13.627616731067471,46.35,7.92,15.95,21.881384782504053
Z516,Quercus spp.,not assigned,160,1.0,0.0117180799303427,-0.2329594860581023,-0.517188926072426,-0.7373197882075009,-2.709681457891578,-1.987012304600014,8.818301725940582,-14.986992896816576,45.64,7.99,15.58,22.098040637124367
Z517,Quercus spp.,test,160,1.0,0.0284111721697606,,-0.5583806959816626,-3.9329049368337614,-2.820327987024692,1.158124901224,8.86339051151291,-14.55231359378725,45.29,7.51,15.41,22.649697569724857
